,SMILES,UMAP_0,UMAP_1,global_cluster
7447,CC1=CC(=CC=C1)C(CN)C(=O)O,3.5388815,-0.81174076,-1
7448,C1=CC2=C(C=C1N)C(=O)C=C(N2)C(=O)O,-1.9552023,2.5537987,-1
7449,CC(=O)C1=CC2=C(C=C1)C(=O)C=C(N2)C(=O)O,-1.6365339,2.4266894,-1
7450,C1=CC(=C2C(=C1)NC(=CC2=O)C(=O)O)N,-1.618763,2.3682911,-1
7451,CC(C)C1=CC2=C(C=C1)C(=O)C=C(N2)C(=O)O,-1.8617355,2.3368714,-1
7452,CCOC1=CC=CC(=C1)C,1.1952723,-1.3619901,-1
7453,CC1=C(C(=C(C2=C1OC(CC2)(C)CCC=C(C)C)C)OC(=O)C)C,5.0275416,8.790985,-1
7454,C1=CC(=C(N=C1)C(F)(F)F)C(F)(F)F,0.49986985,2.0543127,5129
7455,CC1=C(C(=O)OC2=C1C=CC(=C2)O)C,-1.8215445,1.8424522,-1
7456,CN1NC=CO1,3.2427197,6.0052958,-1
7457,CC(C)(C)C1=CC2=CC3=CC=CC=C3C=C2C=C1,-0.5381379,1.4101574,-1
7458,CC1=CC2=C(N1)C=CC(=C2)CN,-1.0875484,2.3059077,3564
7459,CC1=CC2=C(C=C1)NC3=C2CCCC3CN,-1.8774972,3.7456903,-1
7460,CCCCN(C1=CC=NC=C1)N2C=CC=C2,3.827491,0.6107633,-1
7461,C1=CC=C2C=NC(=CC2=C1)C#N,0.61008173,2.516277,-1
7462,CN1C=C(C2=CC=CC=C21)C#N,-1.4130087,3.4589133,1249
7463,CC1=NC=C(C=C1)C(=O)C,2.2207255,1.6653987,-1
7464,C1=CC(=CN=C1)C(=O)CCC(=O)N,4.1791153,0.69046366,-1
7465,C1=CC2=C(C=CC(=C2)C#N)N=C1,0.030149559,1.9377702,-1
7466,C1=CC=C2C(=C1)C(=CC=N2)CC#N,-0.20092596,1.8985847,-1
7467,C1CCC2=CNC(=O)C=C2C1,-0.7490535,5.273898,-1
7468,C1=CC2=CC(=O)NC=C2C(=C1)Cl,-1.4539806,2.387651,3288
7469,COC1=C(N=CC=C1)C(=O)O,0.55969715,1.489819,-1
7470,C1CC(=NC1)CC2=CC=CC=C2,2.3767495,4.460117,3424
7471,C(C(CF)O)N,9.284456,2.3544283,-1
7472,CC(C(N)N)O,9.720669,1.2406958,556
7473,CN(C)CC[N+]#[C-],9.056845,2.909409,-1
7474,CN(C)CCN(CC1=CC=CC=C1)C2=CC=CC=C2,4.5828166,0.05475875,-1
7475,C1=CC=C(C=C1)C(=O)OC(=O)C2=CC=CC=C2,3.6889005,-1.7651939,-1
7476,CCC1=CC(=NC=C1)C2=NC=CC(=C2)CC,0.86864185,2.1440313,-1
7477,C=CC1=C(N=CC=C1)C2=CC=CC=N2,-0.15815163,3.3756995,-1
7478,C1C2=C(C=CC=N2)C3=C1N=CC=C3,0.3040393,5.67494,2497
7479,C1CC2=C(C1N)N=CC=C2,0.09719323,6.5011926,-1
7480,CC1=NC=NC2=CC=CC=C12,0.033317097,2.6068163,-1
7481,CC1=C2C=C(NC2=CC=C1)C,-1.8959109,2.641787,-1
7482,CC(C)(C)C1=CC2=CC=CC=C2N1,-2.2130601,2.656625,-1
7483,CC(=O)NC(=O)C(CC1=CC=CC=C1)N,5.2631702,-0.7476611,-1
7484,CN1C=C(C=C1C(=O)NCCC(=N)N)N,3.7895439,2.2720497,-1
7485,CC1=NC=CC(=C1)C(=O)C,0.87019867,1.7016082,-1
7486,C1=CC(=C(C(=C1F)F)F)Br,-0.14326835,0.8930552,5214
7487,C1=CC(=C(C(=C1)Cl)F)F,0.48694393,0.6597116,-1
7488,C1=CC(=CC=C1P(Cl)Cl)Cl,2.6522248,-1.2742314,1338
7489,C1=CC=C(C(=C1)P)Cl,1.2586613,0.04810237,3809
7490,CC(C)OC1=CC=C(C=C1)O,2.1388125,-1.3080561,3292
7491,C1=CC(=CC=C1O)OC(F)(F)F,1.2298996,-0.8914736,-1
7492,COC1=CC=C(C=C1)OC2=CC=C(C=C2)O,1.5480591,-1.0375456,-1
7493,CCOC1=CC=CC=C1F,0.031043954,-0.8164726,-1
7494,C1=CC=C(C=C1)OC(F)F,2.3543139,-1.6530864,-1
7495,CC1=C(C(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C)[N+](=O)[O-],-2.244428,1.0651067,-1
7496,CC1=CC(=C(C=C1[N+](=O)[O-])[N+](=O)[O-])C,-1.8695029,0.7211402,-1
7497,CC1=CC(=C(C=C1N)[N+](=O)[O-])C,-2.1973119,0.91224205,-1
7498,CC1=C(C=C(C=C1)[N+](=O)[O-])N=O,-2.135977,0.11468446,-1
7499,CC1=C(C=C(C=C1[N+](=O)[O-])N)N,-2.1047685,0.8201174,-1
7500,CC1=C(C(=C(C=C1)[N+](=O)[O-])C)N,-2.1523278,0.84110475,-1
7501,CC1=C(C(=C(C=C1)[N+](=O)[O-])C)[N+](=O)[O-],-2.134586,0.8684485,-1
7502,CC1=CC(=C(C=C1N)[N+](=O)[O-])N,-2.2378561,0.76441497,111
7503,C1=CC(=C(C=C1[N+](=O)[O-])N)C#N,-2.019131,0.47396642,-1
7504,CC1=C(C=C(C=C1)[N+](=O)[O-])NO,-2.1043923,0.07042616,886
7505,C1=CC(=CC(=C1)Cl)C2=NNN=C2,0.6262787,3.2063482,-1
7506,C1=CC=C(C=C1)C2=CC=CC=C2F,-0.4391394,2.0136786,4267
7507,CCCCC1=C(C=CC2=CC=CC=C21)N,-1.0051414,1.5191722,-1
7508,CC(C)C1=C(C=CC2=CC=CC=C21)N,-1.0266744,1.5604544,-1
7509,C1=CC2=C3C(=C1)C=CC4=C(C=CC(=C43)C=C2)NO,-0.9671134,2.0438652,-1
7510,CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,4.706914,8.787923,-1
7511,C1NC(=O)C(N1)(C2=CC=CC=C2)C3=CC=CC=C3,2.3909569,8.008841,-1
7512,C1=CC=C2C(=C1)C3=CC=CC=C3C24C(=O)NC(=O)N4,1.426327,7.4666433,-1
7513,C1(=NN=N[N-]1)N,1.0426389,2.9231517,-1
7514,CC=CC1=CC(=C(C(=C1)OC)OC)OC,-0.5837615,-0.6155041,-1
7515,COC1=C(C(=C(C(=C1)CC=C)OC)OC)OC,-0.7526428,-0.13953103,-1
7516,C1=CNC(=O)N(C1=O)F,-0.37606016,4.0915656,3490
7517,C1=C(C(=O)NC(=O)N1C(=O)Cl)F,-1.2638781,4.9132657,-1
7518,CN1CCCC1C2=CC=CC=N2,2.483964,5.217411,-1
7519,CNC1=C(C=C(C=C1)[N+](=O)[O-])N,-2.168876,0.18940009,-1
7520,C1=CC=C2C(=C1)C=CC=[N+]2[O-],-1.072174,1.9307925,-1
7521,CCCCCCCCCCCCCC=CC=O,9.753788,-0.23772065,-1
7522,CC(C)CCC1=CC2=C(N1)N=CC=C2,0.63047594,2.0503883,-1
7523,C1=CC(=CC=C1CCC(C(=O)O)N)N(CCCl)CCCl,3.6454067,-0.27587107,4318
7524,CC(=O)NC(CC1=CC=C(C=C1)N(CCCl)CCCl)C(=O)O,5.230133,-0.27301687,-1
7525,C1=CC2=C(C=CC(=C2N=C1)O)F,-1.0909541,2.4664865,-1
7526,C1CC2=C(C=CC(=C2)CCCC(=O)O)C3=CC=CC=C31,1.338994,0.049656622,-1
7527,C1=CC=C2C=C(C=CC2=C1)CCCC(=O)O,1.749728,0.16944256,-1
7528,C1=CC=C2C(=C1)C=CC=C2CCC(=O)O,-0.12954156,1.2722613,-1
7529,CC1=C(C2=CC=CC=C2C=C1)CC(=O)O,-0.9391128,1.2811121,2751
7530,C(CN(CCN(CCO)CCO)CCO)N,8.852975,3.0347314,-1
7531,C1=CC=C2C(=C1)C=CC=C2C3=COC=C3,-0.46313515,2.5494769,-1
7532,C1=CC(=CC2=CC(=C(C=C21)C(=O)O)C#N)C(=O)O,-0.07319488,1.2116497,-1
7533,C1=CC=C2C(=C1)C=CC(=C2C#N)C(=O)O,-0.9337882,1.7189718,-1
7534,CC1(CCC2=CC=CC=C2N1)C,0.9274104,7.4980855,-1
7535,C1(C(C(C2C(C1O)OP(=O)(O2)O)O)O)O,7.229841,8.240737,164
7536,C1=CC=C2C(=C1)C=CC=C2C(=O)[O-],-0.4777832,1.0565517,-1
7537,C1C2=CC=CC=C2C=C1CC3=CC=CC=C3,0.77001786,6.8369474,-1
7538,C1=CC=C(C=C1)C2C=CC3=CC=CC=C23,1.0179389,8.132996,-1
7539,C(C[SeH])C(C(=O)O)N,8.490387,2.0049589,-1
7540,CC(C(C(=O)O)N)N,8.594947,1.3300482,-1
7541,CC(C(C(=O)O)N)F,8.649137,1.527094,-1
7542,CC#CCC(C(=O)O)N,8.240754,1.9449767,-1
7543,CC1=CC2=C(C=C1)N=C(N2)C3=CC=CC=N3,-1.5723172,3.4725266,1245
7544,C1=CC(=CC=C1C2=CC(=O)SS2)O,-0.68820137,2.2521663,4960
7545,CC(=O)C1=C(C=C(C=C1)N)O,0.26953018,0.9385257,5294
7546,CCCOC1=NC(=NC2=C1NC=N2)N,-2.0546932,4.016717,-1
7547,CC(=C)COC1=NC(=NC2=C1NC=N2)N,-1.9533465,4.208907,-1
7548,C(CC(C(=O)[O-])N)C[NH+]=C(N)N,8.196295,1.9054207,-1
7549,C(CC(C(=O)[O-])[NH3+])CN=C(N)NO,8.15562,1.8342577,862
7550,CONC(=NCCCC(C(=O)O)N)N,8.041535,2.117542,-1
7551,COC(=O)CC(C(=O)O)N,7.711185,1.8438721,-1
7552,C(C(C(=O)O)[NH3+])C(=O)O,8.4400425,1.3933766,-1
7553,C(C(C(=O)O)[NH3+])S,8.087563,1.738741,-1
7554,C(C(C(=O)O)N)SO,8.340121,1.9680848,858
7555,CC(CC(=O)O)NC(=O)OCC1=CC=CC=C1,5.769531,-0.5811654,-1
7556,CC(C)(C(=O)O)NC(=O)OCC1=CC=CC=C1,5.6745014,-0.60787886,-1
7557,CCCCCC(C)OC(=O)CCCCC,7.861275,0.8512005,898
7558,CC1=C2C=CC=CC2=C(C3=CC=CC=C13)CCl,-1.0532157,1.8399465,-1
7559,CC1=C(C2=C(CCC(O2)(C)CO)C(=C1O)C)C,0.25445893,7.019002,-1
7560,CN1C(C(C(C(C1CO)O)O)O)CO,5.958066,6.851541,1468
7561,C1=CC=C(C=C1)C2=C(C(=C(C=C2)O)O)O,-0.74003935,2.1668825,4325
7562,C1CCN(CC1)CCOC(=O)C(C2=CC=CC=C2)(C3=CC=CC=C3)O,4.2270665,0.10665588,-1
7563,CC(C)CCCC(=CC(=O)O)C,8.459886,0.2789852,-1
7564,CNCCCCNCCCCNC,9.022875,3.171621,-1
7565,CCC[NH+](CCC)CCC,10.20535,1.9125832,-1
7566,CCCCCC(OCC)(OCC)OCC,10.2594595,1.8678778,-1
7567,COC(=O)OCCCCCCOC(=O)OC,7.4795413,0.73149705,-1
7568,CCCCC(C)OC(=O)OCC,8.051401,1.3117131,-1
7569,CCCC(C)CCCO,10.107936,2.6700244,-1
7570,CCCC(CC(C)CC)CO,10.142554,2.7788208,-1
7571,CCCCC(C)CCCO,10.231138,2.3841007,-1
7572,CC(C)(C)C(=O)C1C2CCC1C(C2)O,6.331969,6.3551345,-1
7573,CC1(C2(CCC1(C(=O)C2O)C)C)C,4.570349,8.683077,-1
7574,C1=CC=C(C(=C1)CCC2=CC(=CC(=C2)O)O)O,1.3704442,0.7151897,-1
7575,CC(C)CC1=CC=C(C=C1)C(=O)C,2.8904636,-0.81437796,-1
7576,CCCCC(=O)C1=CC=C(C=C1)F,3.5303447,-0.6393934,-1
7577,C1=CC(=CC(=C1)F)C(=O)C(F)(F)F,2.8210638,-0.02218067,-1
7578,CC(C)C(=O)C1=CC=CC=C1,4.217007,-1.7804388,-1
7579,CC(=O)C1=CC(=CC=C1)C(F)(F)F,1.529802,-0.45490155,-1
7580,CC(=O)C1=CC=C(C=C1)C(=O)C,2.0925393,-0.4929621,-1
7581,CC(=O)OCCCCOC,7.9946527,0.65821064,875
7582,CC1=C(C(=O)C=CN1CCO)O,0.5843341,4.030051,-1
7583,CCC1=C(C(=O)C=CN1CCOC)O,1.5406902,3.8367414,-1
7584,CCC1=C(C(=O)C=CN1CCO)O,0.5465902,4.005375,-1
7585,CC1=C(C(=O)C=CN1CCCO)O,0.6246234,4.4422936,2701
7586,CC1=C(C(=O)C=CN1CCCN)O,0.6331095,4.2826233,3230
7587,CCOCCCN1C=CC(=O)C(=C1C)O,1.7318877,4.0207343,4009
7588,CC(C1CO1)Cl,6.4749365,0.008379808,-1
7589,CN(CCN(C)CC(=O)O)CC(=O)O,7.403736,2.9822116,-1
7590,CCC=NC1=CC=NC(=O)N1,0.37929627,2.9282513,-1
7591,CC1=CCCC(C1)(C)C,3.6909556,8.41799,90
7592,CC1=CCC(CC1)C(C)C,3.6928828,8.023342,1308
7593,CCCCOC(=O)C=CC=CC,7.159308,-0.19714873,26
7594,CCCOC(=O)C=CC(=O)OCCC,7.109053,-0.064772695,-1
7595,C1=C(C=C(C(=C1Cl)[O-])Cl)[N+](=O)[O-],-2.120661,0.5372282,-1
7596,CCCCOCCOC(=O)COC1=C(C=C(C=C1)Cl)Cl,0.096991315,-0.9560154,-1
7597,CCCC(CCC)P(=O)(O)O,9.433101,1.1534845,614
7598,CCCCCCCCP(=O)(C)O,9.520306,0.9167756,328
7599,COC(=O)C1=C(C(=CC=C1)O)O,-0.016653566,1.1163207,-1
7600,CCCCCCCC=CC=CC(=O)O,9.222323,-0.53277373,-1
7601,CCC1C(=O)C=C(OC1=O)C(C)CC,3.7473183,7.0634665,-1
7602,CCN1C2=CC=CC=C2OC1=CC=CC=CC3=[N+](C4=CC=CC=C4O3)CC,0.048460905,6.0532694,-1
7603,CN(C)C1=CC=CC(=C1)C#N,2.4985607,-0.027424315,-1
7604,CN(C)C(=O)CF,7.573729,2.4603753,-1
7605,CCOC(=O)C1=C(C(=C(N1)C)C=O)C,-0.38701758,2.7201152,-1
7606,C[N+](C)(CCO)CF,9.566464,1.750818,-1
7607,CC[N+](C)(C)CCO,9.863012,1.94984,-1
7608,CCOC(=O)CCCOC(=O)C,7.166959,0.6758843,-1
7609,CCOCCCC(=O)OCC,7.1317406,1.1215352,250
7610,CC1C(CC2=CC=CC=C2O1)N(C)C,-0.07791405,7.749174,-1
7611,CCC1C(C(CC=C1C2=CC=CC=C2)C(=O)O)C,2.7203505,6.639706,-1
7612,CC(C1=CC=C(C=C1)C2=CC=CC=C2)C(=O)O,3.6220746,-1.1794279,-1
7613,CSSCC(CO)O,9.65463,2.1968844,-1
7614,CC(=O)C1=C2C(=CC=C3C2=C(CC3)C=C1)O,-0.76685405,1.2779772,-1
7615,C1=CC(=CC(=C1)O)N=[N+]=[N-],0.4607066,0.46187195,-1
7616,C1=C(C=C(C=C1N)O)N,0.18518525,0.8839999,-1
7617,CCN(C)C,8.708893,2.3226466,-1
7618,CC[N+](C)(CC)CC,9.905375,1.8131744,-1
7619,CC[N-]CC,10.156398,1.5271424,-1
7620,[CH2-]CO,9.596507,1.5318832,-1
7621,CO[Si](CCF)(O)O,9.800214,1.7986486,-1
7622,CC(C)CC(C(=O)O)NC(=O)OC,6.7984796,1.6167896,-1
7623,CC(C)CC(C(=O)O)NC(=O)O,6.7916417,1.6973847,-1
7624,C1=CN(C(=O)N=C1N)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)O)O)O,-0.78535813,5.405618,-1
7625,COC(=O)C1=CC=CC2=CC=CC=C21,-0.18979454,1.0343267,-1
7626,CCCCCCCCCCCC(C)[N+](C)(C)[O-],10.239273,2.7728927,-1
7627,CCCCCCCCCCCC[N+](C)(C)O,10.171839,1.8857458,-1
7628,CCCCCCC[N+](C)(C)[O-],10.326607,2.0913587,-1
7629,CCCCCCCCCCC(C)[N+](C)(C)[O-],10.299658,2.6616144,-1
7630,C=CCOC1=CC2=CC=CC=C2OC1=O,-1.409083,0.9949941,835
7631,CC(C)CC(=O)NC(CCC(=O)O)C(=O)O,6.9301615,2.0267408,-1
7632,CC(C#N)C1=CC=CC2=CC=CC=C21,-0.47285226,0.6188877,3492
7633,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl,0.57603115,5.2417674,-1
7634,COC1=C(C=CC(=C1)CC(C(=O)O)N)O,0.28886327,-0.48764977,-1
7635,C1=CC(=CC(=C1)O)CC(C(=O)O)N,3.4290912,0.20392337,-1
7636,CC(C)CC(C(=O)O)NC(=O)C(CS)N,6.9620695,1.97275,-1
7637,CC(=NNC1=CC=CC=C1)C2=CC=CC=C2,3.7305517,-0.7977922,-1
7638,CC1=CC(=CC2=C1OCO2)CC(C)N,-1.9004925,5.006464,-1
7639,CCC(CC1=CC2=C(C=C1)OCO2)NC,-2.0515485,5.4652405,-1
7640,CC(=O)C1=C(C=CC(=C1)OC)O,-0.34371185,0.4697389,3338
7641,C1=CC=NC(=C1)CC2=CC=CC=N2,3.5509884,1.9056761,4377
7642,CCOC1=CN=C(C=C1)C,1.23829,-0.3070967,-1
7643,CCC1=CC=CC=C1NC2=CC=CC=C2CC,1.6946995,1.2075083,-1
7644,CC1=C(C=C(C=C1)NC2=CC=CC=C2)C,1.8897351,1.2185833,-1
7645,CCC1=CC=C(C=C1)NCC2=CC=CC=C2,3.0838003,0.65911466,-1
7646,CCN=C1N(C(=O)CS1)CC2=CC=CC=N2,3.4172728,3.4997501,-1
7647,C1=CC=C2C(=C1)C(=CN2)CC(=O)N,-2.8039188,2.1448438,74
7648,CSCCC(C(=O)O)NC(=O)O,7.261669,1.8870461,-1
7649,CNCC(C(C(C(C(O)O)O)O)O)O,9.258891,2.8294063,-1
7650,B(C1=CC2=CC=CC=C2N1C)(O)O,-1.0848488,4.251836,2349
7651,CC1=CC2=CC=CC=C2N1C3=CC=CC=C3,-0.7715547,4.318892,-1
7652,C#CN1C2=CC=CC=C2C3=CC=CC=C31,-1.541124,4.0660195,-1
7653,C1=CC=C(C=C1)NC2=CC=CC3=C2C(=CC=C3)N,1.184918,1.9303869,3812
7654,C(C1C(C(C(C(=O)O1)NC(=O)CO)O)O)O,6.810665,8.740807,-1
7655,C1=C(C=C(C2=NNN=C21)[N+](=O)[O-])Cl,-2.197967,1.1061932,-1
7656,CC(C)(CO)C(O)(O)O,9.425378,1.3471677,-1
7657,CC(=O)CCC1=CC=CC=C1O,1.2615781,0.67735475,-1
7658,CC(C)C1=CCC(CC1)(C)O,3.9320452,8.415988,-1
7659,CC1=CCC(CC1)(C2CC2)O,-2.5714245,2.7802846,-1
7660,CC1CCC(C=C1)C(C)(C)O,5.7479987,7.050108,1464
7661,CC1=CCCC(C1)C(C)(C)O,4.059868,7.7781796,-1
7662,C1CCN(C1)CCN2C(=O)C3=CC=CC4=CC(=CC(=C43)C2=O)N,0.74583834,5.1333666,-1
7663,CCCP(C)CCC,10.192806,2.0322318,-1
7664,CCP(=CC)(CC)CC,9.048536,0.20897324,157
7665,CCCCCCCCCCCC(=O)OCC(C)O,7.3448386,0.5215456,-1
7666,C1=C(C(=C(C(=C1F)F)F)F)CO,-0.14755847,1.0849241,-1
7667,C(C1=C(C(=C(C(=C1F)F)F)F)F)OO,0.083173975,0.81849617,5161
7668,CNCCC1=CC=CC=C1,4.536595,0.062819995,2653
7669,C1=CC=C(C=C1)S(=O)(=O)NCl,3.8563905,-1.2100501,-1
7670,COC1=CC=C(C=C1)C(=O)CN,2.5069795,-1.3478603,-1
7671,C1=CC=C(C=C1)CCC(=O)C(=O)O,5.047354,-0.29005298,-1
7672,C1=CC(=CC=C1N)N=O,1.9576056,-0.2598687,-1
7673,CCN(C1=CC=CC=C1)C(=S)N,4.6101723,-0.19266897,-1
7674,CNC1=C(N=CC=C1)N,1.1460298,1.7009892,3834
7675,C1=CC(=CC=C1C(=O)NC(CCC(=O)O)C(=O)O)NCC2=CN=C3C(=N2)C(=O)N=C(N3)N,3.689477,0.68894356,-1
7676,C1CC(C2=NN=NN2C(C1)F)F,2.918506,4.417678,2411
7677,C1CC2=NN=NN2CCC1F,2.9673204,4.886166,-1
7678,C1=CC=C(C=C1)CN=C(N)NC#N,4.7055416,-0.14647257,-1
7679,CC1=CC(=CC=C1)CN=C(N)N,3.1036172,0.30784592,-1
7680,CC1=CC=CC=C1CN=C(N)N,2.4763346,0.33290264,-1
7681,COC1=CC=C(C=C1)CNC2=CC=CC=N2,3.0266535,1.1901813,-1
7682,CNCC1=CC(=CC=C1)O,2.854173,0.59160733,5073
7683,CCOC(=O)C1=CC(=C(C=C1)O)O,0.8641045,1.2403253,-1
7684,CC(C)COC(=O)C1=CC=C(C=C1)O,2.101764,-0.6710169,3268
7685,C1OC2=C(O1)C=C(C=C2)CCCO,-1.9973229,5.439284,-1
7686,CC(C(C1=CC2=C(C=C1)OCO2)O)O,-2.0757039,5.5598803,-1
7687,C1OC2=C(O1)C=C(C=C2)C=CCO,-2.0597208,5.184873,-1
7688,C1OC2=C(O1)C=C(C=C2)CCO,-1.9752544,5.52846,-1
7689,C1=CC2=C(C=C1O)SC(=N2)C(=O)O,-1.2218455,1.9050817,-1
7690,C1=CC=C(C=C1)C2=C(C(=CC=C2)C(=O)O)O,-0.1840375,1.7802533,-1
7691,C(=O)(C(Cl)(Cl)Cl)OO,7.858182,0.59474486,895
7692,C(CC(=O)O)CSCCCC(=O)O,8.276145,1.366157,-1
7693,CC(C(=O)O)SC(C)C(=O)O,7.994259,1.2415045,-1
7694,COC1=CC(=CC(=C1)C2=CC=CC=C2)OC,-0.65849453,1.7549567,4692
7695,CC1C(C(CC(O1)O)N)O,7.514799,8.052184,-1
7696,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)NC(=O)CN,-2.8687205,2.0295248,-1
7697,CN1C=C(N=C1)CC(C(=O)[O-])[NH3+],2.6539855,2.197745,-1
7698,C1=CC=NC(=C1)N2C=NN=C2,1.6085203,4.557849,-1
7699,COCOC1=CC2=C(C=C1)OCO2,-1.9127568,5.158674,-1
7700,C(C1C(=C(C(=O)O1)O)O)O,4.11645,8.22242,-1
7701,CC1=CC(=CC=C1)C(=O)N,2.4440882,-0.24088116,4653
7702,CNCCCNCCNCCCNC,9.046513,3.110469,-1
7703,C1=CC=C2C(=C1)C=C3C=CC=C(C3=N2)N,-0.804628,2.9402156,-1
7704,C1=CC=C2C(=C1)C(=O)C3=C(N2)C(=CC=C3)N,-2.2319868,2.961735,-1
7705,C=CC(=O)NBr,6.5898037,1.265056,-1
7706,C=CC(=O)NS,6.7494755,0.9340456,-1
7707,C=CC(=O)NCl,6.6014824,1.2239087,-1
7708,C(CCCCCC=O)CCCCC=O,9.602946,0.42196876,-1
7709,CCCCCCCCC(=O)C=O,7.53208,0.011486033,-1
7710,C1C=CCC=C1,4.4962006,7.054147,-1
7711,CCC=CC=CC,9.410196,-0.43795642,-1
7712,CCSSSSCC,8.98502,1.9258484,-1
7713,CCSP(SCC)SCC,9.485666,1.8048773,-1
7714,CCSSCCS,9.392658,1.9851408,-1
7715,COC(=O)CC1C(CCC(O1)C=C)O,6.2836266,6.766362,1620
7716,CC#CCCCCCCCC(=O)O,8.580316,1.2754505,-1
7717,C#CCCCCCCC(=O)O,8.268208,1.09138,-1
7718,COC(=O)C1=CN=CN1CC2=CC=CC=C2,2.6820912,2.9640625,-1
7719,CCCN(CCC)C(C)C,8.592747,3.3747132,-1
7720,C1=CC(=O)N(C1=O)[N-]N=N,3.4620066,5.5353985,-1
7721,C1=CC2=CC(=CC3=C2C(=C1)C(=O)NC3=O)N,-0.7840598,4.7630086,-1
7722,C1=CC(=C(C=C1C(F)(F)F)N)C(=O)O,-0.32291478,0.9345236,-1
7723,C1=CC=C2C(=C1)C(=O)C3=C(C2=O)C=C(C=C3)CCl,-0.10669408,4.742244,-1
7724,C=CC(C1=CC2=CC=CC=C2C=C1)O,1.5616316,-0.94465435,-1
7725,CCC(C)N1CCCC1=O,3.9327874,5.3572044,-1
7726,CCCC(=O)N1CCCC1=O,4.007972,5.1764317,-1
7727,C1CC(OC1CO)N2C=NC(=NC2=O)N,-1.3152301,5.302069,-1
7728,CC1=C2C=CC=CC=C2C=C1,-0.52486247,2.196557,-1
7729,C1=CC=C2C=CC3=C2C(=C1)C=CC=C3,-1.5523425,2.3584473,3288
7730,C1=CC=C2C(=C1)C=CC3=C2NC=C3,-1.3737857,1.9792976,-1
7731,C1=CC2=CC3=CNC(=C3C=C2C=C1)C#N,-1.4618834,2.093541,-1
7732,CN1C=C2C=C3C=CC=CC3=CC2=C1,-1.1944325,2.9991455,3355
7733,C1=CC=C2C=C(C=CC2=C1)C3=CC=CN3,-0.6729314,2.6643236,-1
7734,CC1=CC=C(C2=CNC=C12)C,-1.0535781,2.136237,-1
7735,C1=CC(=CC=C1C=O)C=O,1.4214803,-1.0091331,-1
7736,C1=CC=C(C(=C1)N)NC(=O)N,2.0882242,0.7617094,-1
7737,CN(C)C1=CC=CC2=C1N=CC=C2,-0.0633114,2.1277037,-1
7738,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3N=C2)C,-0.08284213,2.964802,-1
7739,CN(C)C1=CC=C(C=C1)C=NC2=CN=CC3=CC=CC=C32,1.0134301,-1.5558088,-1
7740,C1=CC=C2C(=C1)C3=C(O2)C=C4C(=C3)C=CN4,-1.8545951,1.8509362,-1
7741,C1=CC(=O)[C+]=CC1=O,2.1158624,7.1545753,-1
7742,C=C(CCC1=CC=C(C=C1)F)C=N,3.6110418,0.027453719,-1
7743,C=CCCN=CC1=CC=CC=C1,2.7442298,-1.9606855,-1
7744,C1=CC(=CC=C1C=N)F,1.6181371,-1.6962137,692
7745,CC(C)C1=C(C=CC(=C1)O)O,0.22982883,0.21209255,-1
7746,C1=CC=C2C3C(O3)C=CC2=C1,1.0574665,7.9358244,-1
7747,CC(C1=CC=CC=C1)OC(C)C2=CC=CC=C2,4.656374,-1.3027087,-1
7748,C1=CN=C(N1)N2C=CN=C2,1.1564437,3.3522027,-1
7749,C1=CN=C(N1)CNCC2=NC=CN2,4.482465,1.7865698,-1
7750,C1=CC=C2C=C3C(=CC2=C1)C=CC(=C3N)N,-1.4090486,2.4693012,3569
7751,C#CC1=CC=CC=C1C#C,0.39614466,1.2134719,-1
7752,CC1=CC=CC=C1C#C,0.047561653,1.4799173,-1
7753,CC(C)C1=CC=C(C=C1)N,2.8632784,-0.75634325,4344
7754,C=CC1=CC=CC2=C3C=CC=C(C3=C21)C=C,-0.62617344,0.4353883,-1
7755,C1=C(C=C(C=C1C(F)(F)F)F)C(F)F,1.1838906,-0.52504414,-1
7756,CC1=CC(=C(C=C1)O)C(C)(C)C,-0.21017581,0.23978236,-1
7757,C1=CC=C(C=C1)CC2=CC=C(C=C2)O,2.392685,0.1521974,-1
7758,C1=CC=C(C=C1)CNCC2=CC=CN2,4.1804285,1.0390213,3318
7759,C1=CC(=CN=C1)C2=CC=CN2,-0.20637156,3.3330534,-1
7760,C1CCN(C1)CCC2=CNC3=CC=CC=C32,-2.8174686,2.3374732,-1
7761,CN1CCCC1C2=CNC3=CC=CC=C32,-2.2997932,3.003164,-1
7762,CC1=C(C=CC(=C1)OC)C(=O)CCC(=O)O,-0.19764604,-0.10610079,-1
7763,C1CC2CC3=CC=CC=C3C2C=C1,0.67672944,7.83646,-1
7764,CC1=CN=C(C=C1)C2=C(C=C(C(=C2)C)C)C,0.71724385,2.4567053,-1
7765,CC1=CC(=C(C=C1C)CC2=C(C=NC(=C2)C)C)C,0.16826338,1.9352238,-1
7766,CC1=CC(=C(C=C1)C)C2=CC=CN2C=C,-0.40984857,3.0157218,-1
