SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1
C1=COC(=C1)C2=CC=C(C=C2)N,4191105,3.095,4.224,2.6718,4.153162,-0.4232,-0.07083800000000018,0.5493,0.388768,-0.160532,2.738357238052284,4.123921396200925
CCCCC1=CN=CC=C1,10874,4.867,5.282,3.8543,4.840304,-1.0127000000000002,-0.4416960000000003,0.0076,0.004539,-0.0030610000000000004,3.758502957774751,4.956052103528706
C1CC2CCC1C2O,137643,7.188,7.192,5.97,6.122822,-1.218,-1.069178,0.0101,0.010853,0.0007530000000000002,5.574163638913216,5.914841833099938
CCSC(C)C(=O)O,19373905,5.308,5.321,4.7682,5.229348,-0.5397999999999996,-0.09165199999999984,0.01,0.001926,-0.008074,4.80000284569866,5.218642579775265
CS(=O)(=O)OCCOS(=O)(=O)C,20796,5.721,6.468,6.5482,6.906302,0.8271999999999995,0.4383020000000002,0.0378,0.000771,-0.037029,5.50266874869541,6.572075530839307
CC(CC1=CNC2=CC=CC=C21)N,9287,3.658,4.465,3.1538,4.499008,-0.5042,0.03400800000000004,0.1077,0.069964,-0.037736000000000006,3.2155585020552864,4.53661570953237
CC1=CC=C(C=C1)C(=O)OC,7455,4.273,4.703,3.4337,4.896639,-0.8392999999999997,0.19363900000000012,0.0164,0.013647,-0.002753000000000002,3.3246938020160646,4.797637748841655
C1=CC=C(C=C1)CN(F)F,141002,5.009,5.059,3.7193,5.2729,-1.2897000000000003,0.21389999999999976,0.0014,0.003011,0.0016109999999999998,3.9139089655714927,5.1714413597317295
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2CCCO,11085789,2.278,3.385,1.7496,3.127504,-0.5284,-0.2574959999999997,0.2319,0.085836,-0.146064,1.6024551763152644,3.2094422029267218
CC1(CC2=C(O1)C(=CC=C2)OC(=O)N)C,20923,4.1,4.557,3.6417,4.815811,-0.4582999999999995,0.2588109999999997,0.0804,0.06532,-0.015079999999999996,3.4853093766062777,4.758071504826043
CC(=O)O,2723903,5.801,5.804,5.1216,5.719759,-0.6794000000000002,-0.08424100000000045,0.0047,0.000953,-0.0037470000000000003,5.240482853193934,5.8110603182363025
C=CCOC(=O)C=C,13835,4.679,5.069,3.5358,4.746855,-1.1432000000000002,-0.3221449999999999,0.0028,3.1e-05,-0.0027689999999999998,3.496792175337887,4.778382847981019
CC(C(=O)OC)OC(=O)C,11051803,6.036,6.035,5.2632,5.804417,-0.7727999999999993,-0.2305830000000002,0.0044,0.001994,-0.002406,5.166832630079948,5.761881033901875
CC(=C)C(=O)OCC(F)(F)F,9608,4.281,5.341,3.4022,4.942081,-0.8787999999999996,-0.39891900000000025,0.0032,0.000113,-0.0030870000000000003,3.374154316346642,5.06329601994207
C1=CC=C(C=C1)COC2=CC=C(C=C2)CCC(=O)O,561372,4.302,4.801,3.6579,4.873495,-0.6440999999999995,0.07249499999999998,0.0348,0.027695,-0.007104999999999997,3.7285162008081896,4.924876469828761
C1=CN=CC=C1C=NNC(=S)N,6433252,3.041,3.876,2.5248,4.067141,-0.5162,0.19114100000000045,0.0003,0.420588,0.420288,2.7392111756007105,4.081966921896491
CC1=CC(=C(C=C1S(=O)(=O)O)C)N,119744,3.768,4.29,3.4109,4.764036,-0.3571,0.4740359999999999,0.0617,0.021413,-0.040286999999999996,3.4502031317193995,4.402705512331654
C#CC1=CC2=C(C=C1)C3=CC=CC=C3C2,187916,3.601,4.532,2.7444,4.164143,-0.8565999999999998,-0.3678569999999999,0.9369,0.745507,-0.19139299999999992,2.787535941204517,4.2615824710496
CCCCCCCCOC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O,15797,3.397,3.877,2.9871,3.62518,-0.40989999999999993,-0.25181999999999993,0.1274,0.016067,-0.11133300000000002,2.996157070210456,3.853552307255837
C=CCOC(=O)C1=CC=CC=C1C(=O)OCC=C,8560,4.5,4.744,3.4191,4.669355,-1.0809000000000002,-0.0746449999999994,0.0146,0.017636,0.0030359999999999988,3.342170574595741,4.553749675370551
CCCC1=CC=CC(=C1)C,14092,4.968,4.925,3.6937,5.189232,-1.2742999999999998,0.2642319999999998,0.0004,0.003725,0.003325,3.702850643453908,5.157668024991909
C1=CC(=C(C=C1[N+](=O)[O-])C(=O)O)Cl,17287,3.789,4.031,2.8014,3.718057,-0.9876,-0.31294299999999975,0.0003,1e-05,-0.00028999999999999995,3.294574274866646,3.938178250331812
C1=CC(=CC=C1F)F,71310099,4.739,5.076,3.7747,5.183356,-0.9642999999999997,0.10735600000000023,0.0137,0.038913,0.025213000000000003,3.6385794672632943,5.247834713972549
CCCCCCC(C)CCCC,94213,8.825,8.833,7.3718,7.46876,-1.453199999999999,-1.3642400000000006,0.0008,0.000671,-0.000129,7.708660553516843,7.907019050373276
CCOC(=O)COC1=CC=C(C=C1)Cl,26689,4.232,4.725,3.599,4.817769,-0.633,0.09276900000000055,0.0456,0.032642,-0.012958000000000004,3.601908480715408,4.83591894639835
CN1C=NC2=C1C(=O)N(C(=O)N2)C,4687,3.526,4.647,3.3725,4.726286,-0.15349999999999975,0.07928599999999975,0.2901,0.13638,-0.15372000000000002,3.431755860958357,4.683459333671279
C(CCCCN=C=O)CCCN=C=O,2733321,6.63,6.636,5.6216,5.996645,-1.0084,-0.6393550000000001,0.0017,8e-05,-0.00162,5.490097268949514,6.047183874198697
CCC([N+](=O)[O-])F,22067106,4.137,4.14,3.133,4.256764,-1.0039999999999996,0.11676400000000076,0.0031,3.2e-05,-0.003068,3.413998328117258,4.0006496590376015
CCN,140259,6.042,6.053,5.4016,5.631726,-0.6403999999999996,-0.42127400000000037,0.0106,0.010766,0.00016599999999999948,5.355747042797821,5.591464825748858
C1=CC(=CC(=C1)N)C2=CC=C(C=C2)C(=O)O,2756355,3.537,4.062,2.9451,3.597374,-0.5918999999999999,-0.4646260000000004,0.0914,0.071617,-0.019782999999999995,2.983997132640768,3.87474246671455
CC1=NC(=CC=C1)N,15765,3.838,4.576,3.6298,4.677719,-0.20820000000000016,0.10171900000000011,0.1251,0.071477,-0.05362299999999999,3.476354685056211,4.554552835648346
[GeH4],23984,9.553,9.613,7.7628,8.180815,-1.7902000000000005,-1.4321849999999987,0.0017,0.136341,0.13464099999999998,8.96141530298298,9.21112085893191
CC1=C(C(=C(C2=C1OC(CC2)(C)CCC=C(C)C)C)OC(=O)C)C,204317,4.058,4.394,3.5414,4.759741,-0.5166,0.36574099999999987,0.0576,0.037854,-0.019746,3.5555142689674346,4.484880455436253
B(C1=CSC2=CC=CC=C12)(O)O,2776344,3.788,4.528,3.1178,4.545259,-0.6701999999999999,0.017259000000000135,0.0766,0.069986,-0.006613999999999995,3.114454190294917,4.4613542013571
C1=CN(N=C1)O,3016733,4.949,5.555,4.4843,5.973477,-0.46469999999999967,0.4184770000000002,0.0014,0.010695,0.009295,4.377256208719519,5.611149724146788
C1=CC=C(C=C1)CC2=C(C=C(C=C2)O)O,75294,4.242,4.661,3.6517,4.82469,-0.5903,0.16369000000000078,0.0456,0.058243,0.012643000000000001,3.588486636981634,4.674282759353953
CN1C(=O)C(=CNC1=O)N(CCCl)CCCl,239403,2.368,3.124,3.3878,3.9914,1.0198,0.8674,0.051,0.000786,-0.050213999999999995,2.848063099265287,3.703635410212793
C1=CC(=C(C=C1Cl)C(=O)O)Cl,5784,4.372,4.701,3.3869,4.520058,-0.9851000000000001,-0.18094199999999994,0.0244,0.032719,0.008318999999999997,3.702383205395294,4.8533126275357015
C1=CC(=CC(=C1)O)CCC(=O)O,91,4.34,4.795,3.6562,4.97255,-0.6837999999999997,0.1775500000000001,0.04,0.040193,0.00019299999999999873,3.691322483396666,4.93735939960171
CC1=CC2=C(C=C1)C3=C(C=C2)OC(=C3)[N+](=O)[O-],59764,2.406,3.483,2.2235,3.203888,-0.1825000000000001,-0.279112,0.6635,0.310777,-0.35272299999999995,2.0685141105029112,3.3680303876743487
CCCC(N)N,15148285,6.492,6.501,5.3971,5.620472,-1.0949,-0.880528,0.0318,0.040043,0.008243,5.66426383365024,5.8195108165088865
CC1=CC=CC=C1C(C2=CC=CC=C2)OCCN(C)C,4601,4.914,4.935,3.6813,4.625142,-1.2327,-0.3098579999999993,0.0009,0.003162,0.002262,3.711123743001952,4.8722551933613145
CCOC1=CC=CC=C1C(=O)CC(=O)OCC,20293752,3.337,3.808,3.1617,3.650193,-0.1753,-0.15780700000000003,0.037,0.000184,-0.036816,2.950790200098192,3.7324207361268877
C1=CC=C2C(=C1)C=C3C=CC=C(C3=N2)N,11353,1.957,2.809,1.693,2.690686,-0.264,-0.11831400000000025,0.1542,0.044431,-0.109769,1.4597369644579432,2.6699661507083525
CC1=C(C(=CC=C1)O)C,10687,4.274,4.734,3.6163,5.014094,-0.6577000000000002,0.28009400000000007,0.0438,0.026461,-0.017339,3.667591152435712,4.923944704246754
CCC(C(=O)O)N,439691,5.57,5.58,5.0239,5.552469,-0.5461,-0.02753099999999975,0.0119,0.002597,-0.009303,5.155947611564518,5.558434368337027
CCC(C(=O)[O-])[NH3+],6971252,5.712,5.715,5.1002,5.458656,-0.6117999999999997,-0.25634399999999946,0.0087,0.005099,-0.003600999999999999,5.2220835649319115,5.5937071213166005
CC1=COC(=N1)C(=O)C,13159077,3.123,3.987,3.0875,3.617013,-0.03550000000000031,-0.36998700000000007,0.0,5e-06,5e-06,2.971346765783252,3.935621997137286
CC(C)OC(=O)C1=CC=CC=C1C(=O)OC(C)C,11799,4.542,4.698,3.4227,4.657879,-1.1193,-0.04012100000000007,0.0111,0.036187,0.025086999999999998,3.47777041261332,4.574127569021989
C1=NNN=C1,67516,5.094,6.491,4.6238,6.382173,-0.4702000000000002,-0.10882699999999979,0.0023,0.0,-0.0023,4.288950864039221,6.349669044546818
CC(CO)CO,75103,7.108,7.126,6.0527,6.199706,-1.0553,-0.9262940000000004,0.0028,0.005922,0.003122,5.943436983446109,6.159851322741634
C1=CC(=C(N=C1)Cl)CCl,11528399,4.644,5.238,3.6536,4.920459,-0.9904000000000002,-0.3175410000000003,0.0519,0.004323,-0.047577,3.6831016979870776,4.962662787430691
CCOC(C)CSC,12297820,5.278,5.283,4.8288,5.182194,-0.4491999999999994,-0.1008060000000004,0.0001,0.003181,0.003081,4.810737096108092,5.100205752549423
C1=CC=C(C=C1)N=NC2=CC=CC=N2,4313470,1.273,1.323,1.7344,2.489598,0.46140000000000003,1.166598,0.0142,7e-06,-0.014193,1.5545897549777685,2.4309380013845443
C1=CC=C(C=C1)C2=NC3=CC=CC=C3N=C2,78725,3.238,3.283,2.61,3.500638,-0.6280000000000001,0.217638,0.0148,0.002217,-0.012583,2.497647364553102,3.2303655532708233
OCl,24341,5.064,5.064,2.6745,3.718465,-2.3895,-1.345535,0.0034,0.000101,-0.003299,2.9611817745073106,3.857330278395121
CCC(C)C,6556,8.632,8.645,7.8214,7.964224,-0.8106,-0.6807759999999998,0.0003,0.009533,0.009233,7.567561092811381,7.7143780593447575
C1=CC=C2C(=C1)N=C3C=CC=C(C3=N2)N,76138,2.088,2.917,1.5757,2.454109,-0.5123,-0.46289099999999994,0.1931,0.036202,-0.15689799999999998,1.6203796551237586,2.82844056966541
C1=CC=C(C=C1)CCC2=CC=CC=C2,7647,5.037,5.088,3.7335,5.299801,-1.3035,0.21180100000000035,0.0008,0.00141,0.00061,3.751774165231557,5.257601121621455
CC1=CC=CC=C1O,16212922,4.306,4.798,3.6944,5.050808,-0.6116000000000001,0.2528079999999999,0.0445,0.03916,-0.0053399999999999975,3.6797124176892044,4.993645123793724
C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC=N3,21989388,4.061,4.596,3.0278,4.235683,-1.0332,-0.3603170000000002,0.0144,0.039052,0.024652000000000004,3.0609815072192617,4.3013331662909735
C1=CN=CC=C1C2=NC=CN2,316817,3.534,4.547,3.0457,4.427276,-0.48829999999999973,-0.11972399999999972,0.6616,0.471905,-0.18969499999999995,2.939500113615815,4.367745830202109
CN1C2=CC=CC=C2SC3=CC=CC=C31,71015,3.084,3.42,3.1135,3.728195,0.02950000000000008,0.308195,0.034,0.000531,-0.033469000000000006,3.0277920252210726,3.6564727718521968
B(C1=CC=CC=C1SC)(O)O,2773543,3.869,4.3,3.5058,4.336627,-0.3632000000000004,0.03662700000000019,0.0553,0.017421,-0.037879,3.330820619411438,4.380512663055471
C1=C(C(=C(N1)CO)O)O,54251844,4.343,4.337,3.6608,4.436758,-0.6821999999999999,0.09975800000000046,0.0085,0.005874,-0.0026260000000000007,4.03633926402158,4.4305707055501715
CC(CO)(CO)CO,6502,7.149,7.172,6.4661,6.626031,-0.6829000000000001,-0.5459689999999995,0.004,0.000401,-0.003599,6.078234365286575,6.218913204378482
C=CC1=CC=C(S1)C2=CC=CS2,57937195,2.458,3.714,1.905,3.413423,-0.5530000000000002,-0.3005770000000001,1.2839,0.693426,-0.590474,1.9434181903668024,3.4679964734753868
CC1=CC2=C(C=C1)C=CC(=N2)C,7138,3.641,4.272,2.9065,4.38781,-0.7345000000000002,0.11580999999999975,0.0503,0.001341,-0.048958999999999996,2.8972079373576025,4.242525684690381
C1=CC=C(C=C1)OP(C2=CC=CC=C2)OC3=CC=CC=C3,239038,4.431,4.88,3.6533,4.632061,-0.7776999999999998,-0.2479389999999997,0.0232,0.086157,0.062957,3.5882302922912483,4.849684041916341
C1CCOC(C1)F,18472016,6.572,6.59,6.4974,6.634063,-0.07460000000000022,0.04406300000000041,0.0312,0.012538,-0.018661999999999998,6.082883738935337,6.362574743840296
CSCCC(C(=O)NCC(=O)O)N,6992930,5.392,5.424,4.4447,4.880795,-0.9473000000000003,-0.5432050000000004,0.0032,0.011992,0.008792,4.832526832861981,5.287055527833056
C#CC1=CC=C(C=C1)F,522627,4.375,4.869,3.2314,4.883117,-1.1436000000000002,0.014117000000000601,0.0034,0.00763,0.004229999999999999,3.218934212245551,4.8355865931350195
CCC1=NN=C(S1)N,26444,3.971,4.553,3.5796,4.884098,-0.39139999999999997,0.3310979999999999,0.0752,0.004705,-0.070495,3.6152788876074244,4.645593637494133
C1=CC=C2C(=C1)C(=NC=N2)NC3=CC(=CC=C3)F,735124,3.165,3.964,2.771,3.766492,-0.39400000000000013,-0.19750800000000002,0.7409,0.249886,-0.491014,2.9262864312717047,4.00254586690276
C1=CC(=CC=C1NC(=O)C2=CC=NC=C2)Cl,571578,3.838,4.572,3.1319,3.885572,-0.7061000000000002,-0.6864280000000003,0.5438,0.275906,-0.26789399999999997,3.085111512691836,4.248417564620088
C1=C(C=C(C(=C1N)O)[N+](=O)[O-])[N+](=O)[O-],4921319,1.771,2.492,2.8225,3.673757,1.0514999999999999,1.1817570000000002,0.0621,0.002708,-0.059392,1.9793264578582848,2.694222818294987
CCC(C1=CC=CC=C1)(C(=O)O)O,287322,4.999,5.025,3.7281,5.240117,-1.2708999999999997,0.21511699999999934,0.0004,0.005881,0.005481,3.822259940596106,5.173935827018274
C1=CC(=CC=C1C2=CN=CN2)F,657876,3.58,4.62,3.1046,4.38403,-0.47540000000000004,-0.23597,0.0319,0.014737,-0.017162999999999998,2.9615789112054935,4.41588416637459
C1=CC=C2C=C(C=CC2=C1)CC3=CC=CN3,296983,3.461,4.244,2.7797,3.768186,-0.6812999999999998,-0.47581399999999974,0.0045,0.037582,0.033082,2.7893607690130806,4.095424572527636
CCN1CCCC2=CC=CC=C21,117428,3.256,3.779,3.4325,4.231515,0.17650000000000032,0.452515,0.0434,0.04024,-0.003160000000000003,3.3056311486091907,4.148234034517329
CCCCC1=CC=C(N1)CCCC,13837242,4.617,5.018,3.8584,4.527413,-0.7585999999999999,-0.49058699999999966,0.0146,0.004311,-0.010289,3.801594231821013,4.786067240872459
C[As](=O)(O)O,8948,4.713,4.815,5.3713,5.872721,0.6582999999999997,1.057721,0.0458,0.033246,-0.012554000000000003,4.262446057437732,4.863803010991453
CC(CC1=CC2=C(CCC2)C=C1)N,192600,4.773,4.835,3.6363,4.948939,-1.1366999999999998,0.11393900000000023,0.0062,0.059683,0.053483,3.549765253041646,4.977271459396345
C1=C(C=C(C=C1C(F)(F)F)F)C(F)F,46311776,4.693,4.929,3.6844,5.154409,-1.0085999999999995,0.22540899999999997,0.0157,0.032324,0.016624,3.5849328609495816,5.100676822871347
C1=CC2=C(C=C1O)C(=CN2)CCN,5202,3.464,4.237,3.1622,4.361388,-0.30180000000000007,0.12438799999999972,0.1098,0.057378,-0.052421999999999996,3.1645802116029564,4.28618220473637
B(CCCC)(C1=CC=CC=C1)O,20836008,4.546,4.785,3.5503,4.931092,-0.9957000000000003,0.14609199999999944,0.0154,0.015251,-0.00014899999999999983,3.436998740064302,4.986189144464839
C1=CC2=C(C=C1N)C(=O)C=C(N2)C(=O)O,11820221,2.171,3.138,2.1467,3.065348,-0.024299999999999766,-0.07265199999999972,0.2607,0.134727,-0.12597299999999997,2.049704862650591,3.165730887142177
C1=CC(=CC=C1N)NC2=CC=C(C=C2)N,10841,3.117,3.733,2.9919,3.610751,-0.1251000000000002,-0.12224900000000005,0.0323,0.010401,-0.021899000000000002,2.9565336880499116,3.739656163108776
C1CC2=CC=CC=C2C(=C1)C3=CCCC4=CC=CC=C43,221180,3.323,4.369,2.7786,4.239112,-0.5444,-0.12988799999999934,0.0445,0.000437,-0.044063,2.8147170134925004,4.319129976623041
CCCC1=CSC=C1,519073,4.316,5.444,3.5004,5.545694,-0.8155999999999999,0.10169400000000017,0.0208,0.014325,-0.006475,3.441505651944444,5.548261352924107
CC1(CCC2=C(O1)C3=CC=CC=C3C(=O)C2=O)C,3885,1.559,1.683,1.8115,2.263087,0.25250000000000017,0.580087,0.0008,1.1e-05,-0.000789,1.8571238050223806,2.318208878620402
CC1=CC2=C3C(=C1)CCCN3CCC2,377622,3.159,3.619,3.2709,3.96096,0.11190000000000033,0.3419599999999998,0.0455,0.019589,-0.025911,3.1753457178536957,3.903032525497764
CC1=CC(=C(C=C1)F)N,262970,3.828,4.402,3.5377,4.739562,-0.2902999999999998,0.33756200000000014,0.0603,0.038358,-0.021941999999999996,3.6412752551565095,4.755377182245814
C1=CC(=CC(=C1)F)N,9742,3.865,4.451,3.6402,4.814279,-0.2248000000000001,0.36327900000000035,0.0511,0.033629,-0.017471,3.6408519427703987,4.773920473368859
COC1=C(C=CC(=C1)C2=CC(=C(C=C2)N=C=O)OC)N=C=O,7069,3.56,4.279,2.8566,4.067532,-0.7034000000000002,-0.211468,0.6575,0.770198,0.11269800000000008,2.9625606754809173,4.287522876565564
CC(C)CC(C(C)(C)CO)O,13695601,7.374,7.394,6.0282,6.133128,-1.3457999999999997,-1.260872,0.0033,0.001574,-0.0017259999999999999,6.074880691932249,6.253555763607066
CCOC1=CC=CC=C1OCC,74904,3.949,4.497,3.633,4.939414,-0.31599999999999984,0.4424140000000003,0.0618,0.038866,-0.022934000000000003,3.5129323774289394,4.77953555863155
CC1=CC(=CC=C1)[N+](=O)[O-],7422,3.435,3.91,2.853,3.739673,-0.5819999999999999,-0.17032700000000034,0.0454,3e-06,-0.045397,2.8171357537992954,3.722679149846772
C1=C(C=C(C(=C1Cl)Cl)Cl)Cl,12468,4.812,4.876,3.4214,4.767542,-1.3906,-0.10845800000000061,0.0008,0.004779,0.003979,3.449069283884975,4.767408231899662
CC12CCC3C(C1CCC2O)CC(C4=C3C=CC(=C4)O)O,440168,4.206,4.583,3.6068,4.795571,-0.5992000000000006,0.21257099999999962,0.041,0.035799,-0.005201000000000004,3.1813153010630026,4.190889296939548
C1=CC=C2C(=C1)C=C(C=N2)C#N,93177,3.294,4.166,2.6995,4.116022,-0.5945,-0.0499780000000003,0.1323,0.032113,-0.100187,2.546316134211064,4.01349418110834
N=N,123195,2.486,2.486,2.0333,3.266737,-0.4527000000000001,0.7807369999999998,0.0,0.0,0.0,1.6865040600451857,2.69739560636397
C1=CC=C2C=C3C4=CC=CC=C4C5=CC=CC=C5C3=CC2=C1,9164,2.938,3.734,2.2065,3.451134,-0.7315,-0.28286599999999984,0.0026,0.021521,0.018921,2.2432979756283777,3.5362172865101913
C#CCOC1=CC2=CC=CC=C2C=C1,15689008,3.171,3.999,2.595,4.017502,-0.5759999999999996,0.01850200000000024,0.0788,0.058357,-0.020442999999999996,2.639859804133125,4.015673340864623
CCN1C=NC(=C1C#N)C#N,15721926,4.003,5.36,3.2138,5.094803,-0.7892000000000001,-0.26519700000000057,0.4465,0.28288,-0.16362,3.233142611628074,5.084526911920456
CC1=CC=C(N1)[N+](=O)[O-],21819949,2.74,3.99,2.6037,3.876639,-0.1363000000000003,-0.11336100000000027,0.4581,2e-06,-0.458098,2.5021822234522393,3.910147190970412
C1=CN=C2C=C3C(=CC2=N1)N=CC=N3,19709925,2.494,3.034,1.9138,3.117134,-0.5802000000000003,0.08313400000000026,0.0088,0.002882,-0.0059180000000000005,1.8741507027356792,3.004498944334336
O=S=O,1119,2.28,2.28,2.7537,3.815236,0.4737,1.5352360000000003,0.0204,0.004482,-0.015918,1.000759633293647,1.6546997103443988
CC1=NN(C=C1)C2=NC(=CC=C2)N3C=CC(=N3)C,850137,3.693,4.307,3.2715,4.155806,-0.4215,-0.15119400000000027,0.5767,0.30634,-0.27036,3.224101754587925,4.281628281355751
CC1=CC(=CC=C1)N=CC2=CC=CC=C2,111106,3.163,3.45,2.6034,3.66263,-0.5595999999999997,0.21262999999999987,0.1699,0.326461,0.156561,2.556213989126764,3.5627241529022484
CN1C=CN=C1C2=CC=CC=N2,10327359,3.54,4.491,3.0251,4.271807,-0.5148999999999999,-0.21919299999999975,0.6714,0.392802,-0.278598,3.022348094309045,4.240948556953559
C1CCSC1,1127,5.096,5.102,4.5234,4.952207,-0.5726000000000004,-0.14979300000000073,0.001,8e-06,-0.000992,4.613667464418412,4.972908178445892
C1=C(NC=N1)C(=S)S,3020150,2.518,2.518,2.1958,2.574047,-0.3221999999999996,0.0560470000000004,0.0,6.9e-05,6.9e-05,2.481621059267176,2.924995329701364
C1=CC(=C(C=C1[N+](=O)[O-])N)N,5111791,2.482,3.296,2.5211,3.417116,0.03909999999999991,0.12111600000000022,0.1806,0.137228,-0.04337200000000002,2.5726120958946233,3.427601638111746
C1=C(OC(=C1)[N+](=O)[O-])C=NN,96113,2.046,3.519,1.9735,3.486841,-0.07249999999999979,-0.03215900000000005,1.02,0.524238,-0.49576200000000004,1.9716875680133659,3.4916357857415283
C1=CN=CN1,16213375,4.996,5.275,4.3199,5.364374,-0.6761000000000008,0.0893739999999994,0.0008,0.000424,-0.00037600000000000003,4.368873726054161,5.096935767840285
COC1=C(C(=C2C(=C1)C=CC(=O)O2)OC)OC,3083928,2.745,3.355,2.6748,3.703772,-0.07020000000000026,0.34877199999999986,0.0705,0.019197,-0.051302999999999994,2.5566792684712922,3.50990182070123
C1CCC(CC1)C2=CC=CC3=CC=CC=C32,76440,3.384,4.217,2.6967,4.247401,-0.6873,0.030401000000000344,0.0006,0.097489,0.096889,2.713137983273996,4.326703694920686
C1CN1P(N2CC2)N3CC3,424456,5.393,5.424,5.183,6.010772,-0.20999999999999996,0.5867719999999998,0.0151,0.020359,0.005258999999999998,5.061877915788357,5.253707097155736
CP(=S)(N1CC1)N2CC2,167843,4.863,4.892,5.178,5.442637,0.3149999999999995,0.550637,0.0412,0.032514,-0.008686,4.854897456195181,5.116650442027033
C1=CC=C(C=C1)C2=CC3=CC=CC=C3C=N2,609614,3.309,4.225,2.5612,3.833102,-0.7478000000000002,-0.39189799999999986,0.0651,0.048889,-0.016211000000000003,2.5550938965482777,4.038828678699823
CCN1C=C(N=C1)C2=CN=CC=C2,11480732,3.668,4.62,3.143,4.43445,-0.5250000000000004,-0.1855500000000001,0.5052,0.192482,-0.312718,2.9238847522671585,4.243858979077638
C1=CC=C(C=C1)C(=O)C2=CC=C(C=C2)N,14346,3.071,3.843,2.8753,3.623295,-0.19569999999999999,-0.21970499999999982,0.0367,0.007916,-0.028784000000000004,2.6500128119639728,3.6419268166298755
CC1(C(N2C(S1)CC2=O)C(=O)O)C,6891,4.567,4.882,4.4588,4.838756,-0.10820000000000007,-0.043243999999999616,0.0433,0.000258,-0.043042,4.411023255444533,4.973657014206112
C1=CC=C(C=C1)CC(CC2=CC=CC=C2)C(=O)O,64800,5.036,5.072,3.7297,5.254648,-1.3062999999999998,0.18264800000000037,0.0001,0.005963,0.005863,3.8049537363447152,5.252297616936005
COC1=CC=C(C=C1)NC2=CC=C(C=C2)N,66869,3.157,3.766,3.032,3.704337,-0.125,-0.0616629999999998,0.0385,0.010653,-0.027847,3.0145398033598942,3.807120916556818
C1=C(C(=O)C(=CC1=O)O)O,587647,0.482,1.166,1.8858,2.577035,1.4038,1.411035,0.0313,0.0,-0.0313,0.9476607890592934,1.8496355312518333
CC1=C(C=C(C=C1)NC(=O)C)N,22865,3.931,4.31,3.4097,4.496423,-0.5213000000000001,0.18642300000000045,0.0321,0.081289,0.049189000000000004,3.6703344512532885,4.374718714923978
C1C=CC=CC=CN1,66785282,1.835,2.386,2.1419,3.558421,0.3069000000000002,1.172421,0.0213,0.035137,0.013837000000000002,1.774794642514053,2.96094623532189
COC1=CC2=C(C=C1)C(=CC=C2)OC,296916,3.107,3.976,2.6202,3.97055,-0.4868000000000001,-0.005450000000000177,0.0814,0.068091,-0.013309000000000001,2.7371228547439297,4.102535886363732
CC1=CN=C(C=N1)C(=O)O,122831,3.731,3.732,3.2596,3.82145,-0.47140000000000004,0.08944999999999981,0.0095,0.002294,-0.007206,3.276114318387716,3.7259364310230643
CCCCCC(=C)C,27519,5.117,6.539,4.0702,6.22212,-1.0468000000000002,-0.3168799999999994,0.0082,0.005381,-0.0028190000000000003,3.973933025894741,6.362926152784529
C1=CC2=C(N=C1)OC=C2,12421098,3.884,4.852,3.2567,4.872661,-0.6273,0.020660999999999596,0.1143,0.160414,0.046114,3.2848933421767335,4.8878944385842615
C1=CC(=N)N=CC1=N,54293695,2.287,2.287,1.9216,2.939501,-0.36539999999999995,0.652501,0.0005,6.3e-05,-0.000437,2.0923176540129216,2.70755190244583
[C-]#[N+]C1=CC=CC=C1,13606,4.573,4.936,3.4688,5.095583,-1.1042000000000005,0.15958300000000047,0.0021,0.00147,-0.0006299999999999999,3.502365486837972,5.046421682206694
CC1=CC(=C2CC3=CC=CC=C3C2=C1)C,58689315,3.828,4.532,3.0834,4.453695,-0.7445999999999997,-0.07830500000000029,0.0286,0.18856,0.15996,3.013725970284887,4.459835604462698
CNC1=CC2=NC=NC=C2C=C1,44297408,2.646,3.402,2.8744,3.825332,0.22840000000000016,0.4233319999999998,0.1507,0.074215,-0.076485,2.3928720878454657,3.400671463140396
