SMILES,CID,xtb_T1,xtb_S1,TDDFT_T1,TDDFT_S1,T1err,S1err,xtb_S1_fL,TDDFT_S1_fL,S1fLerr,xtb_ML_T1,xtb_ML_S1,xtb_ML_S1fL,xtb_Lin_T1,xtb_Lin_S1,xtb_Lin_S1fL
CC1=C(OC2=CC=CC=C12)C,2734646,3.82,4.64,3.2705,4.830339,-0.5494999999999997,0.1903390000000007,0.0337,0.125291,0.091591,3.319629223954238,4.7870804639052835,0.028001927459311987,3.2605892550889393,4.520394127737309,0.03543786538975917
CCCCC(CCCC)C1=CC=CC=N1,137778,4.8,4.819,3.8946,4.798329,-0.9053999999999998,-0.020671000000000106,0.01,0.004473,-0.005527,3.687738374309707,4.544816613812478,-0.00029756162385867653,4.007240325618751,4.657378827592362,0.02668522909420404
C1=CC=C(C=C1)CCC=O,7707,4.393,4.393,3.7415,4.279943,-0.6515,-0.11305699999999952,0.0002,0.00055,0.00035000000000000005,3.252622289085762,4.475187045940256,0.028250435097356037,3.698949498648976,4.328601736653022,0.020987105284906223
C1=C2C(=NC=N1)N=C(N2)C(F)(F)F,350695,3.936,4.215,3.5811,4.01169,-0.35489999999999977,-0.2033100000000001,0.0018,0.002502,0.0007019999999999999,3.3935637183595935,4.058923796837666,-0.08408962043129312,3.349332341045247,4.1903869770862086,0.021677290842152933
CC(C)(C)OC(=O)C1=CC(=CC=C1)N,2737408,3.166,3.818,3.0901,4.000664,-0.07589999999999986,0.18266400000000038,0.0841,0.050782,-0.03331799999999999,2.908983038801365,4.034779369582762,0.06782396765755337,2.751810846004048,3.869967922929324,0.05729402942932113
CC(CS)S,61217,5.353,5.359,4.9118,5.282541,-0.44119999999999937,-0.07645899999999983,0.001,0.001337,0.00033700000000000006,4.661137666241478,5.1089508373644215,0.0019620917429714535,4.426024156178184,5.0778850171626555,0.02091579708988492
CCCCN(CCCC)CC1CO1,12401886,5.486,5.53,5.0251,5.11447,-0.46089999999999964,-0.4155300000000004,0.0591,0.019712,-0.039388,4.949994873477984,5.056297362898132,0.051128057854126975,4.535226677490584,5.214538560633278,0.04715332319619331
CC1C2C(CC1=O)C(=C)CC(C3C2OC(=O)C3=C)O,442256,4.437,4.44,3.6047,4.151918,-0.8323000000000005,-0.28808200000000017,0.0001,0.000829,0.0007289999999999999,3.4341519740441675,4.052891503804324,-0.006734425756558036,3.7279132956020957,4.364284922848718,0.01985009216870002
C1=CC=C(C(=C1)C(=O)O)O,338,3.89,4.512,3.5171,4.654734,-0.3729,0.1427340000000008,0.0882,4.3e-05,-0.088157,3.539822563444778,4.5487614018152795,0.05836664356438759,3.3066840794303762,4.409011795728112,0.05889033723981273
C1=NSC=N1,6451464,4.579,5.635,3.877,5.066667,-0.702,-0.568333,0.0009,0.001416,0.000516,3.742896095376846,5.340779718341193,-0.041253881526535245,3.8389672316957455,5.295258114867991,0.019715702550876627
C1CC(=C1C2=CC=CC=C2)C3=CC=CC=C3,76811,2.954,4.053,2.393,3.828974,-0.5610000000000004,-0.22402599999999984,0.9246,0.5276,-0.397,2.350240805822988,3.77958236416511,0.8397128270496114,2.5822396140226873,4.054355722270039,0.40962034387628976
C(=O)(Cl)Cl,6371,6.766,6.766,4.7029,5.369988,-2.0631000000000004,-1.3960119999999998,0.0,0.0,0.0,4.1697397645567555,4.611144830232061,-0.05914664238877615,5.52039071596864,6.183103159843645,0.022516574490947572
CC1=CC2=C(C=C1)C=C(C=C2)C,11387,3.447,4.211,2.7825,4.259999,-0.6644999999999999,0.04899899999999935,0.0067,0.024365,0.017665,2.7765191779851612,4.311708093381529,0.03599228888951479,2.975234332143226,4.187281027433022,0.023790984111220975
CC1=CCC(CC1)C(=CCC=C(C)C)C,5352653,5.06,5.831,3.9383,5.363579,-1.1216999999999997,-0.46742100000000075,0.0096,0.003391,-0.006208999999999999,3.858836933693376,5.386791966241321,-0.01191023009475946,4.20417162002888,5.449597756196534,0.024073427983259392
CCO[Si](C)(CCCCN)OCC,18214,6.241,6.257,5.369,5.582102,-0.8719999999999999,-0.6748979999999998,0.0139,0.007377,-0.006522999999999999,6.1513714355549824,6.288905288607038,0.02038950120496528,5.106998395547395,5.781979687904778,0.025985043141428372
C1CC2=C(C=CC=N2)C(=O)C1,3016811,3.81,3.81,3.1303,3.573244,-0.6797,-0.2367560000000002,0.0001,4.9e-05,-5.1000000000000006e-05,3.207485746028937,3.509165799283621,-0.04404985526848409,3.2452775146083788,3.8666978562304997,0.022558261036980137
C[Si](C)(C)C1=CC=CC=C1[Si](C)(C)C,519794,5.076,4.994,3.6051,5.102856,-1.4708999999999994,0.10885600000000029,0.0,0.00952,0.00952,3.7812180012777867,5.032561190492518,-0.015936904333341568,4.216174131858331,4.79092983019678,0.021984003650181827
CC1=CC(=CC=C1)C(=O)Cl,74375,3.785,4.33,3.2812,4.416456,-0.5038,0.08645600000000009,0.0508,0.031433,-0.019366999999999995,2.9773515842235456,4.080643649364634,0.0625571497266641,3.2294856430719765,4.27845860245457,0.04238936856850635
C1=CC=C2C(=C1)C(=CC=[N+]2[O-])[N+](=O)[O-],5955,1.873,3.226,1.4232,3.175137,-0.4498,-0.0508630000000001,0.0001,0.193657,0.193557,1.6130795794789692,3.671982374582097,0.0683626906007402,1.7710824589085001,3.422440925335765,0.020943968687578304
CC1=CC=C(CC1)C(C)C,7462,3.104,4.44,2.4895,4.483433,-0.6145,0.04343299999999939,0.3979,0.241383,-0.156517,2.53357440296645,4.335633116315397,0.19442516891321587,2.7018979746353255,4.360383695633843,0.18838734115452246
CCC1=C(C(=O)C=CN1C)O,86320,3.051,4.183,3.0605,4.556437,0.009500000000000064,0.373437,0.0379,0.046268,0.008367999999999993,3.0357329399568966,4.39517942980243,-0.07051443117498064,2.6683723041807075,4.163763428836936,0.03665452309399942
C1=CC=C2C(=C1)C=C(C(=N2)C(=O)O)C(=O)O,69508,3.282,3.975,2.6294,3.718349,-0.6526000000000001,-0.2566510000000002,0.0306,0.012673,-0.017927,2.6128686746329937,3.733456827364387,-0.015198025886625628,2.83889734873618,3.995996528455185,0.035272657576912364
C1=CC=C(C=C1)C2=CC=CC=C2CN,263366,4.61,4.937,3.3934,4.889271,-1.2166000000000001,-0.047729000000000354,0.0001,0.047355,0.047255,3.7448511370997144,4.8610099944984935,0.2697949926296307,3.862606107393166,4.753241819928327,0.019359914594032458
C1=CC2=C(C=CC(=C2N=C1)O)F,217907,3.064,4.008,2.5819,3.772428,-0.4821,-0.2355719999999999,0.1411,0.048264,-0.092836,2.549744546323856,3.9584377456771875,0.07685198310192892,2.6741826058489058,4.017793974959302,0.0809746054621043
CC(C)(C(=O)OC)C(=O)Cl,13881929,5.996,6.002,4.5114,5.050466,-1.4846000000000004,-0.9515339999999997,0.0118,0.002619,-0.009181,4.363269711989322,4.890590627549569,-0.009489597922333512,4.919705796053716,5.5830186724456174,0.025051463645578406
CC1=CC=C(C=C1)NC(=O)C,7684,4.093,4.676,3.4645,4.844159,-0.6284999999999998,0.16815900000000017,0.041,0.013328,-0.027672000000000002,3.481764336283849,4.695231249435122,0.11120533578347422,3.4608960845843955,4.545080062713439,0.04006421183933506
C1=CN(N=C1)SN,19959634,5.262,5.358,4.1563,5.354966,-1.1056999999999997,-0.003033999999999537,0.0004,0.018926,0.018525999999999997,4.873629185239991,5.307298372939499,-0.07032916223132361,4.356338732662378,5.07087797862251,0.020992777712966017
C1=CC=C2C(=C1)C=CC(=C2O)CC3=CC=CC=N3,15617857,3.117,4.102,2.6139,3.291183,-0.5030999999999999,-0.8108170000000001,0.1577,0.003571,-0.15412900000000002,2.518797646935128,3.910782878556346,0.11467022486573183,2.71430041353923,4.091434452680535,0.08921484336389385
CC1=CN(C=N1)C2=CN=CC=C2,44388612,4.009,4.754,3.5209,4.194461,-0.4881000000000002,-0.5595389999999991,0.2435,0.018682,-0.224818,3.5031075466394723,4.526786581168903,0.03984345745451834,3.403171491371233,4.609062486156839,0.12808599198932846
C1C=CSSS1,21989930,4.105,4.13,2.8807,3.506006,-1.2243000000000004,-0.6239939999999997,0.0015,0.004459,0.0029590000000000003,2.8381307460727836,3.2553660540109934,-0.05807317348386048,3.4723270391013688,4.117458917514737,0.023141872681436044
CC1=C2C(=CC=C1)CCCN2,2774166,3.656,4.178,3.4908,4.274583,-0.1652,0.09658299999999986,0.0592,0.00183,-0.057370000000000004,3.4117081019950546,4.247871845775186,-0.03821955275051131,3.130870355991631,4.159862232455383,0.046123686551906226
CSC1=NC2=C(S1)C=CC(=C2)Cl,645746,3.725,4.363,3.2142,4.397699,-0.5108000000000001,0.03469899999999981,0.2339,0.156348,-0.07755200000000001,3.1630138795668876,4.236150183021311,0.1592028797083952,3.1807712731909685,4.296154247382532,0.1197721097012709
C1CN(CC=C1)CCC2=CC=CC=C2,13925346,5.08,5.037,3.7458,4.813731,-1.3342,-0.22326900000000016,0.0003,0.001981,0.0016810000000000002,3.964022836122323,4.931256625573208,-0.028707500568168502,4.2198877374178565,4.829046781951334,0.02045456355843317
C1=CC=C2C(=C1)N=CC(=N2)C(F)(F)F,10352693,3.396,3.591,2.6907,3.544596,-0.7052999999999998,-0.046404000000000334,0.0081,0.002428,-0.005672,2.7555114279865216,3.6017724467323533,-0.026394923864839537,2.935713920104584,3.7050280832981937,0.023906558384753
CC1=NC(=CC=C1)C(=O)N,12362936,4.297,4.299,3.3195,4.6053,-0.9774999999999996,0.30629999999999935,0.0059,0.003386,-0.0025139999999999997,3.546033762289407,4.184047202901473,-0.045134377375941975,3.6175362723394957,4.243140486458438,0.023454537562087444
CC(C(C1=CC2=C(C=C1)OCO2)O)O,6454417,3.893,4.446,3.5393,4.705109,-0.3536999999999999,0.2591090000000005,0.0837,0.086329,0.0026290000000000063,3.5405183101844684,4.821002996577523,0.047396774129866995,3.30915924522844,4.365085465532922,0.05740821352020422
C1=CC(=C(C=C1Cl)Cl)OCCCC(=O)O,1489,4.147,4.632,3.5258,4.730431,-0.6212000000000004,0.0984310000000006,0.051,0.043399,-0.007600999999999997,3.460490547084582,4.798116837930378,0.033724439838936485,3.502553195568006,4.510422163869924,0.044246603555461755
C1=C(NC=N1)CC(C(=O)O)NC(=O)CN,7023107,4.852,5.396,4.2204,4.475286,-0.6316000000000006,-0.9207140000000003,0.005,0.001218,-0.003782,4.194667413325829,5.324046455627696,0.01568788331129706,4.041425626306478,5.097416666124323,0.023067025779463474
CC(=O)C(C1=CC=CC=C1)C(=O)C,233402,4.263,4.28,3.5434,4.062531,-0.7195999999999998,-0.21746900000000036,0.005,0.002779,-0.0022210000000000003,3.5149575518786516,4.354317336822235,0.06575382996462188,3.5994960402496656,4.240858658950495,0.023057661956646346
CCCCC(CC)CO,7720,7.353,7.37,6.0043,6.244949,-1.3487,-1.125051,0.0047,0.000112,-0.004588,6.016692006292657,6.243472708935002,0.00792769349015392,5.951600895263994,6.634646546398216,0.022937855185255485
C[N+](C)(C)CC[N+](C)(C)C,25258,5.518,5.545,3.8843,0.6642,-1.6336999999999997,-4.8808,0.0454,0.10543,0.06002999999999999,3.8268581183120305,5.38755370626839,0.029574587591784333,4.554294112143596,5.226449323171749,0.03998873557917787
CC1=CC=CC=C1C2=NC3=CC=CC=C3O2,154899,3.53,4.35,2.8881,4.205607,-0.6418999999999997,-0.144393,0.7903,0.727954,-0.06234600000000001,2.906362827126861,4.216667268261768,0.6413364671952719,3.0297728811913034,4.28985714714765,0.35196534778630634
COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)O,10607,3.861,4.421,3.476,4.477862,-0.38500000000000023,0.056861999999999746,0.106,0.012132,-0.093868,3.388849531486375,4.566946575595384,0.10445316507978888,3.2845301442664887,4.3454947576200915,0.06670431328546614
C[Si](C)(C)[Si](C)(C)C#C,3298367,7.114,7.12,4.5419,5.634788,-2.5721,-1.4852119999999998,0.0032,0.019902,0.016701999999999998,4.511581676793162,5.652597682392789,0.00623362117515641,5.77437161741671,6.455326183360684,0.021228233329240447
C1=CC=C2C(=C1)C3=C(N2)C(=CC=C3)N,146468,3.218,3.829,3.1387,3.960335,-0.07929999999999993,0.13133499999999998,0.113,0.052349,-0.060651000000000004,3.02082779580929,3.9453154363633494,0.07348772768841391,2.8000432400398254,3.8906628355536794,0.06964518707079913
C1=CC(=CN=C1)N2C=CC=N2,11378567,3.849,4.847,3.4424,4.775216,-0.4066000000000001,-0.07178400000000007,0.6522,0.215018,-0.437182,3.3210312764641747,4.67425845215387,0.47656214631485205,3.274660343421815,4.672394187415226,0.30368281198680425
C1=CC(=CC=C1CCCC(=O)O)Cl,259740,4.929,4.953,3.6304,5.077641,-1.2986000000000004,0.12464099999999956,0.0016,0.006042,0.004442,3.671876005539919,5.022939848963759,0.011691660740937141,4.105809876849179,4.763267289523747,0.023585588477795884
C1=CC=C2C(=C1)C=CC=C2C#N,6846,3.168,4.201,2.5285,4.026373,-0.6395,-0.1746269999999992,0.046,0.115647,0.069647,2.46916582292526,4.137279055273896,0.12967869211003058,2.7533418840638366,4.168635813403668,0.04076980373764694
C1=CC=C2C=C(C=CC2=C1)C3=NC=C(N3)CCN,10331725,3.13,3.927,2.4621,3.684514,-0.6678999999999999,-0.24248599999999998,0.2142,0.180995,-0.03320500000000001,2.5306619097572347,3.6730814017794664,0.018771732906248922,2.7328693622629383,3.9662108514499606,0.11511888321866551
CC1=C(C(=CC=C1)C(=C)C2=CN=CN2)C,10845647,3.419,4.762,2.828,4.404716,-0.5910000000000002,-0.35728399999999993,0.4773,0.115704,-0.36159600000000003,2.902355605499883,4.6206170658446855,0.3312069729843278,2.95231746142639,4.613252295131596,0.225925829995714
C[Si]1(C2=CC=CC=C2C3=CC=CC=C31)C,139544,3.82,4.69,2.9468,4.233131,-0.8731999999999998,-0.4568690000000002,0.1996,0.078472,-0.121128,3.0824391630948216,4.50041539327243,0.1968270990163191,3.2524602915548817,4.549963746672479,0.10738715455762478
CC1=CC=C(C=C1)C2=NC3=CC=CC=C3N2,725982,3.587,4.322,2.8791,4.13118,-0.7079,-0.19082000000000043,0.7274,0.785108,0.05770799999999998,2.9781716639634817,4.17490179296504,0.6160733049978664,3.081365463517194,4.273256069961711,0.34224244025293965
C1=CC=C(C=C1)C2=CC(=CC=C2)C3=CC=CC=C3,7076,4.28,4.723,3.1457,4.473299,-1.1343,-0.24970099999999995,0.0,0.005762,0.005762,3.3677528260877962,4.531802279662312,0.4030270459301389,3.6125014925018837,4.5848425830409365,0.020900832090250385
CC1(CCC2=CC=CC=C2N1)C,13495806,3.562,4.139,3.5159,4.363497,-0.04610000000000003,0.2244969999999995,0.0781,0.045413,-0.032687,3.260306595835235,4.249415661488313,0.04539181951163334,3.063212391496462,4.131373933675659,0.05459051460335531
CC(C1=CC=C(S1)C#N)N,59460583,3.545,4.807,2.8762,4.494347,-0.6688000000000001,-0.31265300000000007,0.4015,0.232304,-0.169196,2.8606048764434022,4.505445567854348,0.09744197375817132,3.0381535508988677,4.648266079724813,0.1908394332057024
CC(C1COC(O1)(C)C)O,53628362,6.95,6.957,6.3828,6.468769,-0.5672000000000006,-0.48823099999999986,0.0108,0.008675,-0.002125,6.42538703379659,6.683170059260316,0.011398212149083344,5.64695995035971,6.321827659151999,0.02411857851682323
CC1=CC(=CC=C1)C(=O)NCC(=O)O,99223,4.496,4.791,3.5282,4.69294,-0.9678000000000004,-0.09806000000000026,0.0148,0.032296,0.017495999999999998,3.459824979428288,4.765481298562466,0.02873696134755558,3.7745447983971023,4.637823683840219,0.026871733427873884
C(C(=O)O)NCl,161853,5.142,5.193,3.5908,4.539386,-1.5512000000000001,-0.6536139999999993,0.0143,0.008748,-0.005552,3.971756476046676,4.718527785411564,-0.008859622742658387,4.267167296012526,4.950310210021797,0.026650451708237995
C1CCC2=CCCC=C2C1,12568778,3.23,4.537,2.5914,4.511588,-0.6385999999999998,-0.025412000000000212,0.216,0.08482,-0.13118,2.556966146123027,4.277696237224438,-0.44740563941826483,2.8082995889816695,4.438139460195267,0.11345654257540508
CC1=CCC(=CC1)C(C)C,7461,5.047,5.862,3.9978,5.45543,-1.0492,-0.4065700000000003,0.1305,0.002976,-0.127524,4.027289414022784,5.594654146224302,0.06633061539002123,4.193948607875094,5.471540299107664,0.07654299398650985
CSC1=CC=C(C=C1)N,66038,3.815,4.407,3.4776,4.666373,-0.33740000000000014,0.2593730000000001,0.0564,0.019144,-0.037256,3.677355658550967,4.533908130327265,0.00924200353949542,3.2464391058169197,4.333194272056497,0.04650509508217017
C1=NC(=C(C(=O)N1)N)O,293729,2.436,3.84,2.6406,4.252343,0.20460000000000012,0.4123429999999999,0.3215,0.176295,-0.145205,2.9937990245763877,4.592799147945638,0.2549102781742876,2.1961703484970583,3.8856994960604045,0.15934200266889303
C1=CC(=C(C=C1[N+](=O)[O-])C(=O)O)[N+](=O)[O-],11879,3.451,3.783,2.6875,3.362473,-0.7635000000000001,-0.4205269999999999,0.0257,0.011611,-0.014089,2.720838345738414,3.2650835644238096,-0.1788126623903122,2.976701439829729,3.85131689334197,0.031547222268919095
C1=CC(=CC(=C1)N)C(=O)C2=CC=C(C=C2)N,148536,3.083,3.726,2.8564,3.558955,-0.22660000000000036,-0.1670449999999999,0.099,0.015123,-0.08387700000000001,2.8830511542747748,3.5144760030738955,-0.11336761030746417,2.688272766522826,3.798225244277523,0.06375625942422783
C1=CC(=CC(=C1)F)NC(=S)N,2734799,3.727,3.944,3.4911,4.758078,-0.2359,0.8140780000000003,0.0001,0.158498,0.158398,3.4752255902458264,4.400149936669102,0.06327428003617853,3.181267021774717,3.968224200213312,0.02086266569964575
CC(C)C=CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC,2548,4.044,4.523,3.57,4.858117,-0.47399999999999975,0.33511700000000033,0.0568,0.052788,-0.004012000000000002,3.9429439598865876,4.9787667250706,0.04448521742152268,3.4243038280986915,4.4175779196810065,0.04537048171270977
CC1=CC=C(C=C1)N=CC2=CC=CC=C2[N+](=O)[O-],794913,2.689,2.992,2.2349,2.753188,-0.45409999999999995,-0.2388119999999998,0.2273,0.132211,-0.095089,2.347258555971262,2.9248225026765358,0.2318161170595952,2.3894027927378625,3.2253292131463924,0.11878243608758414
C1=CC=C2C(=C1)C=C(N2)C3=CC=CS3,2795653,2.912,4.007,2.4669,3.765573,-0.44510000000000005,-0.24142699999999984,0.9711,0.511857,-0.45924299999999996,2.5371574535676795,3.894299379517216,0.7605080848175267,2.554123368863617,4.021072634583608,0.42733462301318326
C1=CC(=O)N(C1=O)N=NN,20637221,1.875,2.201,2.8695,3.213277,0.9944999999999999,1.012277,0.0101,5.6e-05,-0.010043999999999999,2.427443199678853,3.3509225009522448,0.04273877240747012,1.7770472353788491,2.6286621881877474,0.023807264054584585
CC1=CC=CC=C1C(=O)OCCN(C)C,895559,4.342,4.617,3.4882,4.07908,-0.8537999999999997,-0.5379199999999997,0.0243,0.002782,-0.021518,3.528213482704613,4.5439753661122655,0.011135071624487458,3.6582442142670826,4.504752974110715,0.030122500288568606
CCCOC(=O)C,7997,5.967,5.967,5.2533,5.814086,-0.7136999999999993,-0.152914,0.0036,0.001168,-0.002432,5.376063671688085,5.905397406476134,-0.022402969738299167,4.896029648737818,5.545783318828452,0.022380639188382224
C1=CC=C(C=C1)C2=CC(=O)C3=C(N2)C=CC(=C3)F,9547783,2.884,3.889,2.7344,3.554111,-0.14959999999999996,-0.334889,0.0001,0.001349,0.001249,2.55046994110529,3.71369953362116,-0.1610394746245947,2.544647822495568,3.9338144955786403,0.02052841722506181
CN1CCN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,4041,2.686,3.159,2.9165,3.449234,0.23050000000000015,0.2902340000000003,0.1355,0.035111,-0.100389,2.353849592743837,3.1359754122061556,0.03470981973158305,2.3937719561249087,3.3656706311185514,0.07880756577733823
C1=CN(C(=O)NC1=O)O,352974,3.297,4.538,3.1814,4.674613,-0.11560000000000015,0.13661299999999965,0.2798,0.171623,-0.108177,3.302420031219199,4.528312348278589,0.08405658601775592,2.8527531950935363,4.433374099985533,0.1389618235437035
C1=CC=C(C=C1)CC2=NN=C(O2)C3=CC=CC=C3,800230,3.845,4.756,3.1181,4.683412,-0.7269000000000001,-0.07258800000000054,0.0204,0.489195,0.46879499999999996,3.197834099960449,4.8456914531122575,0.01519034489079208,3.269581945252259,4.608094424247103,0.031448484904114074
C1=CC2=NON=C2C(=C1)Cl,592984,2.515,3.757,2.0709,3.754801,-0.44410000000000016,-0.002199000000000062,0.2142,0.10075,-0.11345,1.6890199577801317,3.474563803186867,0.15302408139989657,2.243582730285558,3.8212025845954867,0.11250323636264942
COC(=O)C1=C(N=CC=C1)C(=O)OC,69058,4.406,4.651,3.5101,4.258232,-0.8958999999999997,-0.39276800000000023,0.0067,0.00119,-0.00551,3.6825109092048796,4.434893331301549,-0.002130917905956102,3.7039945200247235,4.525729270418137,0.025309573075129405
CC(=O)N1CCCC1=O,70266,4.888,4.918,3.8533,4.301541,-1.0347,-0.6164589999999999,0.0049,0.000875,-0.004025,4.296529372370805,4.624309162990935,-0.030124913494189047,4.074181329620882,4.735698506352769,0.024965777744117693
C1CCC2=NC3=CC=CC=C3C(=C2C1)N,1935,3.048,4.011,2.7187,4.108173,-0.3292999999999999,0.09717299999999973,0.231,0.084909,-0.14609100000000003,2.6696938951408837,3.9546667831556186,0.08602000979331062,2.67151178999413,4.034177222343613,0.12204921363818111
C1=CN=C(N=C1)C2=CN=CN=C2,21850997,4.025,4.025,3.2644,3.784758,-0.7606000000000002,-0.2402420000000003,0.0,1e-06,1e-06,3.249885910429616,3.558335810607425,-0.23359994817855292,3.4153726677827603,4.042389158827559,0.020321794526651636
CC(SC(C)Cl)Cl,13399461,5.407,5.41,4.694,5.222491,-0.7130000000000001,-0.18750900000000037,0.0012,0.011852,0.010652,4.449242677922464,4.934871390367839,-0.011870377258887382,4.474423584490767,5.120503162651688,0.023016813043338347
C1=COC=C1,2733420,4.365,5.518,3.8025,5.871048,-0.5625,0.35304800000000025,0.0,0.0,0.0,3.842872528050078,5.795804900797755,0.031694097229639104,3.6707244954648037,5.20830621785524,0.022916405803215613
CC1=CC=C(C=C1)N=NC2=CC=CC=C2C,34546,1.366,1.414,1.7957,2.540207,0.42969999999999997,1.1262070000000002,0.0269,0.00023,-0.02667,1.6135097920805697,2.4972309227709477,0.05435717403649181,1.3738765921944134,1.9953005372887904,0.03248600555625647
CCCCCC(CCC)CO,24847,7.451,7.468,6.0327,6.278935,-1.4182999999999995,-1.1890650000000003,0.0103,7.8e-05,-0.010222,6.261204085386449,6.553228149119311,0.0006181847893877886,6.047607408435413,6.733210238035942,0.026810288732301735
C1=CC=C2C(=C1)C3=CC=CC=C3C2=O,10241,2.614,2.911,2.4556,3.116606,-0.15839999999999987,0.20560599999999996,0.0093,0.004101,-0.005199,2.239644400434081,2.988382303212568,0.04291358373749743,2.3199541004221773,3.1548257113770015,0.026806030099213438
C1C2=C(C3=C1C=CC=N3)N=CC=C2,11084280,3.795,4.604,3.1794,4.286027,-0.6156000000000001,-0.3179730000000003,0.005,0.003938,-0.0010620000000000004,3.031638631046739,4.337373376954146,-0.07865451262005069,3.2337326235324637,4.488898739542014,0.024600901792575805
CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F,6446,3.764,3.798,1.5474,3.972929,-2.2165999999999997,0.1749290000000001,0.0053,0.032162,0.026862000000000004,3.0370558010380986,3.6386119863970663,-0.010515325005180723,3.2106607709615287,3.853130151835701,0.024199809387979058
CC1=C(C=CC=N1)C2=CC=CC=C2,597839,4.468,4.703,3.4667,4.680583,-1.0013,-0.02241699999999991,0.0284,0.063541,0.035141,3.648223202187463,4.463033516763549,0.14938161458905996,3.7501815775261345,4.56634740973105,0.03479439827701543
CC=CC=NNC(=O)C1=CC=NC=C1,5369886,3.188,4.544,3.2456,4.225074,0.057599999999999874,-0.3189259999999994,1.1405,0.013511,-1.126989,2.6796464564937827,4.399462296803192,0.9699042186465076,2.7731032679792142,4.445429807585003,0.5268282145817009
COC1=NC=CC=N1,136730,4.481,4.624,3.8551,4.378896,-0.6258999999999997,-0.24510399999999954,0.0081,0.004547,-0.0035529999999999997,4.003671742761138,4.5054172799572205,-0.08525593469989275,3.7631061955112948,4.508009629431453,0.023906558384753
CC(C1=CC=C(C=C1)CC2CCCC2=O)C(=O)O,3965,4.213,4.195,3.6146,4.165068,-0.5984000000000003,-0.029932000000000514,0.0014,0.00196,0.00056,3.0534699321005543,4.345312209357656,0.05120644460735875,3.561244710096085,4.174857228820275,0.021504744452841253
C1=CC(=C(C=C1F)F)N=[N+]=[N-],43154601,3.827,4.149,3.1659,3.760986,-0.6610999999999998,-0.3880140000000001,0.0021,0.000206,-0.0018939999999999999,3.173069943975558,3.8109724960466633,-0.0015894268301587708,3.2585669095206105,4.126329705282609,0.02181837670211957
C1=CC(=C[N+](=C1)[O-])O,23069,2.615,3.141,2.354,4.090728,-0.2610000000000001,0.9497280000000003,0.0,3e-06,3e-06,2.724046454035814,4.203464137960447,0.033930488136573025,2.335067923040935,3.3507541029214627,0.019805636002230974
C1CCC(CC1)(N)N,17842493,6.386,6.401,5.4603,5.61191,-0.9257,-0.7890899999999998,0.049,0.035242,-0.013758,5.475378069041286,5.721847694076213,0.04154426872859432,5.215808762008792,5.889324447900769,0.042007403050968534
C1CC(C2=C(C1)C3=CC=CC=C3N2)C(=O)N,4262314,3.619,4.408,3.1829,4.522813,-0.43610000000000015,0.11481299999999983,0.1372,0.071727,-0.06547299999999999,3.014685654177801,4.454953737201881,0.13141201904633776,3.1025853511701365,4.339317266006784,0.08079949639776213
C1=CC=C2C(=C1)C=C3C=CC=CC3=C2C=O,69504,1.963,3.001,1.6161,2.919676,-0.3469,-0.08132399999999995,0.0339,0.10289,0.06899,1.4662836572389613,2.7871632123610572,-0.03235561955274764,1.8349096918729457,3.232337860016942,0.03551045968816652
C1=CC(=CC=C1CN)Cl,66036,4.939,5.022,3.6273,5.06513,-1.3117,0.04312999999999967,0.0008,0.004017,0.003217,3.6128615250199587,4.999492040204109,-0.00943363939257623,4.114222982922227,4.81645537584455,0.02285006685920809
CC1=CC=CC=C1CNC,263103,4.936,4.966,3.6982,5.093989,-1.2378,0.12798899999999946,0.0,0.000147,0.000147,3.6177085257124824,4.998802405571085,0.036101314189227185,4.114358944116864,4.773529024472037,0.020900832090250385
C(Cl)Cl,160586,6.853,6.854,5.8965,6.467362,-0.9565000000000001,-0.3866380000000005,0.0001,0.000111,1.0999999999999996e-05,6.317897739950332,6.987286857947207,-0.006839526828839734,5.569718594392839,6.2328174591533685,0.020957239407399637
C1=NC(=NS1)Br,21750338,4.498,5.613,3.656,5.020206,-0.8420000000000001,-0.5927940000000005,0.0042,0.000348,-0.0038519999999999995,3.6908903954491787,5.137502338421349,-0.059162198454611147,3.7714821938231777,5.269729968363915,0.02264086321502276
CC1=C(C=CN1)N,20624744,4.186,4.379,3.7985,3.967728,-0.38749999999999973,-0.4112719999999994,0.0125,0.007518,-0.004982,4.03292430849414,4.543583012327927,-0.061692460357881646,3.538147005423756,4.317563860987456,0.025853837517548803
C1COCCN1,12196069,5.628,5.648,5.2353,5.419839,-0.3927000000000005,-0.22816100000000006,0.0078,0.002197,-0.0056029999999999995,5.643712212973634,5.768383363054549,-0.02129430277148859,4.643757353442424,5.303093440340391,0.024265486681828086
CC1C2=CC=CC=C2NC3=CC=CC=C13,15364035,3.599,4.18,3.3289,4.094246,-0.27010000000000023,-0.08575399999999966,0.0019,0.033051,0.031150999999999998,3.3934640527000024,4.356139037131795,-0.04278471350605193,3.0798106618824783,4.154391021204729,0.023711060229279685
